(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
6627.0,30382.0,582879.0,6627.0,18525.0,24076.0,24.846,38.923,24.846,38.923,638.329,643.501,5.988383,1.0,0.0,0.01,6361.0,28.285,0.6097,0.0003,0.9696,0.0024,0.9862,0.0079,0.9689,0.0025,0.996,0.0009,1.0,0.0,0.9958,0.001,0.047,0.9961,0.001,1.0,0.0,0.9959,0.001,0.998015,0.76727,0.999286,0.9993,0.992657,0.77404,1.0,0.998341,14.899,9510735.0,3.4,0.000511,638.329,0.9919,0.9919,0.0011,0.0011,0.0,30382.0,97146.0,6.0,1.0,1.0,1.0,0.0,1.0,13057.0,0.906,0.6746,0.0107,0.6804,0.0315,0.6735,0.0113,28.28,0.0413,0.0003,0.9931,0.0023,0.9933,0.0066,0.9931,0.0024,0.9753,0.0029,0.988509,0.768032,0.992781,0.983423,0.9648,0.815358,0.99988,0.993501,29.175,18774059.0,3.4,0.938272,0.9967,0.0015,0.9925,0.0074,0.9971,0.0014,643.501,1.007276,6627.0,30382.0,582879.0
42056.0,256851.0,4451816.0,45520.0,153104.0,179576.0,91.026,63.551,91.046,51.105,1432.339,1441.071,5.988383,1.0,0.0,0.029,17755.0,29.17,0.5879,0.0001,0.9841,0.0005,0.9937,0.0005,0.9778,0.0007,0.9977,0.0002,0.998,0.0003,0.9975,0.0003,0.178,0.9979,0.0002,0.998,0.0003,0.9978,0.0003,0.998353,0.807025,0.999028,0.998075,0.994097,0.814175,0.999998,0.998903,52.83,75670958.0,3.271,0.000511,1432.339,0.9955,0.9955,0.0005,0.0005,0.0,260423.0,742782.0,6.0,1.0,1.0,1.0,0.0,1.0,13058.0,3.089,0.6935,0.0027,0.7019,0.0029,0.6422,0.0074,27.495,0.0403,0.0001,0.9941,0.0005,0.9953,0.0005,0.9859,0.0022,0.9697,0.0009,0.989829,0.818715,0.988844,0.982662,0.949088,0.887758,0.999807,0.994285,110.387,159075592.0,3.493,0.938272,0.9965,0.0004,0.9965,0.0005,0.9964,0.001,1441.071,1.007276,42056.0,256851.0,4451816.0
3413.0,20635.0,361342.0,3681.0,12299.0,14585.0,7.388,61.655,7.389,50.367,119.823,128.054,5.988383,1.0003,0.0,0.027,1463.0,29.17,0.5882,0.0003,0.9821,0.0018,0.9928,0.0019,0.9752,0.0028,0.9977,0.0007,0.999,0.0007,0.9968,0.001,0.161,0.9977,0.0007,0.9969,0.0013,0.9984,0.0008,0.998206,0.801175,0.998282,0.99851,0.993904,0.80868,0.999997,0.998834,50.852,6093233.0,3.271,0.000511,119.823,0.9276,0.9276,0.006,0.006,0.0,20911.0,60289.0,6.0,1.0,1.0,1.0,0.0,1.0,13060.0,2.822,0.6947,0.0094,0.7121,0.01,0.5983,0.0258,27.495,0.0403,0.0003,0.997,0.0013,0.9986,0.001,0.9863,0.0079,0.9707,0.0032,0.9891,0.812024,0.991855,0.98172,0.943109,0.884243,0.999851,0.993414,107.687,13789795.0,3.493,0.938272,0.9976,0.0012,0.997,0.0015,1.0,0.0,128.054,1.007276,3413.0,20635.0,361342.0
57507.0,344192.0,5956557.0,67435.0,210928.0,246888.0,121.844,60.507,121.915,40.541,2013.737,2018.551,5.988383,1.0001,0.0,0.028,29969.0,29.17,0.5951,0.0001,0.9839,0.0004,0.9928,0.0005,0.978,0.0006,0.9977,0.0002,0.9981,0.0002,0.9975,0.0002,0.171,0.9975,0.0002,0.9973,0.0003,0.9977,0.0002,0.998633,0.812154,0.999298,0.998253,0.994972,0.818261,0.999999,0.999086,50.391,101473740.0,3.271,0.000511,2013.737,0.9977,0.9977,0.0002,0.0002,0.0,354446.0,995248.0,6.0,1.0,1.0,1.0,0.0,1.0,13061.0,2.951,0.6833,0.0023,0.6941,0.0025,0.6175,0.0064,27.495,0.0413,0.0001,0.9943,0.0005,0.9952,0.0004,0.9886,0.0018,0.9706,0.0008,0.990571,0.825877,0.988084,0.982967,0.952429,0.892791,0.999797,0.9949,105.232,212415968.0,3.493,0.938272,0.9961,0.0004,0.9963,0.0004,0.9952,0.001,2018.551,1.007276,57507.0,344192.0,5956557.0
7584.0,33035.0,660785.0,7824.0,20624.0,27640.0,28.227,38.547,28.23,37.324,732.274,737.437,5.988383,1.0,0.0,0.01,7537.0,29.17,0.6196,0.0002,0.9649,0.0025,0.9552,0.0139,0.9654,0.0026,0.9961,0.0009,1.0,0.0,0.9959,0.0009,0.045,0.9956,0.001,0.9946,0.0054,0.9957,0.001,0.997506,0.76074,0.998511,0.999363,0.991376,0.768993,0.999999,0.998008,13.933,10203092.0,3.271,0.000511,732.274,0.9931,0.9931,0.0009,0.0009,0.0,33284.0,110187.0,6.0,1.0,1.0,1.0,0.0,1.0,13062.0,0.896,0.6702,0.0106,0.6561,0.032,0.672,0.0112,27.495,0.0418,0.0002,0.997,0.0015,1.0,0.0,0.9966,0.0017,0.971,0.003,0.982688,0.753878,0.990064,0.970898,0.947235,0.827954,0.999711,0.990922,30.377,22401352.0,3.493,0.938272,0.9968,0.0014,1.0,0.0,0.9965,0.0016,737.437,1.007276,7584.0,33035.0,660785.0
11248.0,49446.0,986338.0,12166.0,31251.0,120538.0,42.084,38.471,42.089,35.542,1093.898,1096.927,5.988383,0.9999,0.0001,0.01,11799.0,29.17,0.6203,0.0003,0.9946,0.0008,1.0,0.0,0.9944,0.0009,0.996,0.0007,0.9966,0.0034,0.996,0.0007,0.045,0.9986,0.0005,0.9917,0.0059,0.9988,0.0004,0.997412,0.755271,0.999466,0.99836,0.99127,0.763582,0.999999,0.997936,13.915,15222125.0,3.271,0.000511,1093.898,0.9953,0.9953,0.0006,0.0006,0.0,50377.0,246918.0,4.0,1.0,1.0,1.0,0.0,1.0,13128.0,0.899,0.6768,0.0047,0.7032,0.0259,0.676,0.0047,27.505,0.122,0.0003,0.9931,0.001,0.9954,0.0046,0.9932,0.001,0.9655,0.0014,0.987032,0.774425,0.990944,0.979739,0.957187,0.833342,0.999817,0.992865,30.404,33350962.0,3.493,0.938272,0.9973,0.0006,1.0,0.0,0.9972,0.0006,1096.927,1.007276,11248.0,49446.0,986338.0
7779.0,58942.0,2864308.0,9982.0,35598.0,54080.0,36.416,60.464,36.423,44.239,602.287,602.287,9.883815,1.0,0.0,0.013,8204.0,23.05,0.5818,0.0001,0.9875,0.0012,0.9953,0.0018,0.9859,0.0014,0.9972,0.0006,0.9973,0.0013,0.9971,0.0006,0.098,0.9974,0.0006,0.997,0.0015,0.9975,0.0007,0.99745,0.762478,0.999292,0.997751,0.991882,0.770998,0.999998,0.998141,79.684,47992741.0,5.366,0.000511,602.287,0.9906,0.9906,0.0009,0.0009,0.0,61182.0,409618.0,7.0,1.0,1.0,1.0,0.0,1.0,13164.0,4.756,0.4009,0.0118,0.4173,0.0132,0.3269,0.0266,23.05,0.0189,0.0001,0.9438,0.0085,0.9932,0.0034,0.7338,0.0375,0.8395,0.0057,0.975094,0.728177,0.979458,0.975813,0.91009,0.837144,0.999503,0.985358,158.04,95185193.0,5.422,0.938272,0.9951,0.0028,0.9964,0.0026,0.9844,0.0155,602.287,1.007276,7779.0,58942.0,2864308.0
31183.0,243992.0,11887146.0,43179.0,149737.0,226227.0,151.02,63.202,151.033,42.032,2389.478,2389.478,9.883815,1.0,0.0,0.013,35806.0,23.05,0.5845,0.0,0.9873,0.0006,0.9977,0.0006,0.9852,0.0007,0.9976,0.0003,0.9974,0.0006,0.9976,0.0003,0.102,0.9977,0.0003,0.998,0.0006,0.9976,0.0003,0.996864,0.759518,0.998426,0.997421,0.990625,0.769901,0.999996,0.997843,83.41,199305767.0,5.366,0.000511,2389.478,0.9976,0.9976,0.0002,0.0002,0.0,256178.0,1700291.0,7.0,1.0,1.0,1.0,0.0,1.0,13165.0,4.975,0.4021,0.0058,0.4147,0.0065,0.346,0.0134,23.05,0.019,0.0,0.9443,0.0042,0.9922,0.0018,0.7457,0.018,0.8397,0.0029,0.975722,0.732709,0.980864,0.979213,0.900591,0.847068,0.999602,0.984797,165.144,394607508.0,5.422,0.938272,0.9901,0.002,0.9933,0.0017,0.9618,0.0118,2389.478,1.007276,31183.0,243992.0,11887146.0
38315.0,304486.0,14916719.0,49468.0,182668.0,279125.0,189.474,65.058,189.476,47.002,2912.39,2912.39,9.883815,1.0001,0.0,0.013,40170.0,23.05,0.5784,0.0,0.9869,0.0005,0.9971,0.0006,0.9848,0.0006,0.9974,0.0002,0.9982,0.0005,0.9972,0.0003,0.105,0.9979,0.0002,0.998,0.0005,0.9978,0.0003,0.997011,0.765446,0.998881,0.997382,0.990508,0.775677,0.999997,0.997871,85.947,250311293.0,5.366,0.000511,2912.39,0.9975,0.9975,0.0002,0.0002,0.0,315801.0,2132831.0,7.0,1.0,1.0,1.0,0.0,1.0,13166.0,5.122,0.4023,0.0052,0.4155,0.0057,0.3413,0.0119,23.05,0.0187,0.0,0.947,0.0036,0.9932,0.0015,0.7497,0.0161,0.8432,0.0025,0.975811,0.732947,0.983545,0.979866,0.89397,0.850724,0.999669,0.984172,169.931,494906343.0,5.422,0.938272,0.9944,0.0013,0.9965,0.0011,0.9782,0.0076,2912.39,1.007276,38315.0,304486.0,14916719.0
18807.0,151275.0,7412258.0,22974.0,89325.0,137094.0,94.136,65.836,94.145,50.954,1429.857,1431.85,9.883815,1.0001,0.0,0.013,18415.0,23.05,0.5744,0.0,0.9883,0.0007,0.9977,0.0008,0.9864,0.0008,0.9968,0.0004,0.9964,0.001,0.9968,0.0004,0.106,0.9974,0.0004,0.9974,0.0009,0.9974,0.0004,0.997008,0.761482,0.998952,0.997338,0.990707,0.771485,0.999997,0.997876,86.91,124268421.0,5.366,0.000511,1429.857,0.996,0.996,0.0004,0.0004,0.0,155514.0,1059685.0,7.0,1.0,1.0,1.0,0.0,1.0,13167.0,5.177,0.3967,0.0073,0.4164,0.0081,0.3094,0.016,23.05,0.0185,0.0,0.946,0.0052,0.9941,0.0019,0.7371,0.0235,0.8383,0.0036,0.975968,0.730701,0.984749,0.979219,0.901561,0.840503,0.999683,0.984299,171.938,246189912.0,5.422,0.938272,0.9937,0.002,0.9958,0.0017,0.9745,0.0126,1431.85,1.007276,18807.0,151275.0,7412258.0
21729.0,63965.0,2123051.0,22810.0,65054.0,146467.0,82.855,38.381,82.86,36.549,2158.75,2160.788,9.883815,1.0,0.0,0.01,22594.0,23.05,0.9999,0.0002,0.9559,0.0017,0.9932,0.0068,0.9555,0.0017,0.999,0.0003,1.0,0.0,0.999,0.0003,0.03,0.9975,0.0005,1.0,0.0,0.9975,0.0005,0.997565,0.760415,0.999491,0.999294,0.990723,0.768468,1.0,0.997852,19.847,42844990.0,5.366,0.000511,2158.75,0.9976,0.9976,0.0003,0.0003,0.0,0.0,424883.0,5.0,1.0,1.0,0.0,0.0,1.0,13169.0,0.983,0.3837,0.0113,0.3609,0.0416,0.3857,0.0117,23.05,0.0689,0.0002,0.8674,0.0118,1.0,0.0,0.8592,0.0125,0.8135,0.0042,0.961309,0.666794,0.9778,0.971245,0.877455,0.800181,0.999362,0.975513,40.119,86687811.0,5.422,0.938272,0.9948,0.0026,1.0,0.0,0.9945,0.0027,2160.788,1.007276,21729.0,63965.0,2123051.0
23147.0,880404.0,381615.0,23150.0,36426.0,34099.0,9.644,68.936,9.644,68.936,139.898,139.898,7.941524,1.0001,0.0,0.165,1394.0,15.46,0.0414,0.0005,0.9972,0.0003,0.9978,0.0003,0.9948,0.001,0.9941,0.0005,0.9942,0.0005,0.9935,0.0011,6.293,0.9969,0.0004,0.9966,0.0004,0.9983,0.0006,0.998882,0.89398,0.998296,0.995791,0.99457,0.9042,0.999993,0.99948,179.066,25051028.0,6.079,0.000511,139.898,1.0,1.0,0.0,0.0,0.0,125772.0,63602.0,6.0,1.0,1.0,7.0,0.0,1.0,14570.0,2.728,0.5991,0.0036,0.6013,0.0036,0.5434,0.0181,37.93,0.0894,0.0005,0.9944,0.0007,0.9955,0.0006,0.9672,0.0086,0.9938,0.0006,0.995055,0.836605,0.993733,0.990715,0.980425,0.866737,0.999942,0.997391,57.405,8030901.0,2.634,0.938272,0.9968,0.0006,0.9967,0.0006,1.0,0.0,139.898,1.007276,23147.0,880404.0,381615.0
47186.0,1816653.0,784087.0,47336.0,74713.0,69736.0,19.896,68.232,19.896,64.942,291.587,291.587,7.941524,1.0001,0.0,0.162,3049.0,15.46,0.0411,0.0003,0.997,0.0002,0.9976,0.0002,0.9946,0.0007,0.9933,0.0004,0.9936,0.0004,0.9924,0.0008,6.23,0.9971,0.0003,0.9971,0.0003,0.9969,0.0006,0.998913,0.892477,0.997474,0.996,0.995723,0.902189,0.99999,0.999582,177.857,51860762.0,6.079,0.000511,291.587,0.9986,0.9986,0.0007,0.0007,0.0,259543.0,130711.0,6.0,1.0,1.0,7.0,0.0,1.0,14571.0,2.689,0.5972,0.0025,0.5991,0.0025,0.5525,0.0124,37.93,0.0889,0.0003,0.9947,0.0005,0.9952,0.0005,0.9823,0.0044,0.9941,0.0004,0.994723,0.831064,0.994114,0.990778,0.978812,0.862031,0.999946,0.997077,56.952,16606503.0,2.634,0.938272,0.9976,0.0003,0.9976,0.0004,0.9989,0.0011,291.587,1.007276,47186.0,1816653.0,784087.0
549772.0,21200287.0,9145815.0,551613.0,870934.0,812948.0,232.027,67.787,232.029,64.39,3422.884,3422.884,7.941524,1.0001,0.0,0.161,35903.0,15.46,0.0411,0.0001,0.9975,0.0001,0.9981,0.0001,0.9953,0.0002,0.9942,0.0001,0.9942,0.0001,0.9944,0.0002,6.194,0.9969,0.0001,0.997,0.0001,0.9968,0.0002,0.998938,0.892614,0.997733,0.996078,0.995638,0.9021,0.999991,0.999573,177.328,606973496.0,6.079,0.000511,3422.884,0.9998,0.9998,0.0001,0.0001,0.0,3028875.0,1524649.0,6.0,1.0,1.0,7.0,0.0,1.0,14572.0,2.672,0.5967,0.0007,0.5984,0.0007,0.5556,0.0037,37.93,0.0889,0.0001,0.9949,0.0001,0.9955,0.0001,0.9803,0.0014,0.994,0.0001,0.994833,0.832554,0.9937,0.99075,0.979767,0.863119,0.999942,0.99723,56.645,193887731.0,2.634,0.938272,0.9975,0.0001,0.9974,0.0001,0.998,0.0004,3422.884,1.007276,549772.0,21200287.0,9145815.0
8330.0,607133.0,668930.0,13588.0,48848.0,52527.0,22.222,39.044,22.227,20.265,569.158,569.158,7.941524,1.0,0.0,0.015,10930.0,15.46,0.0798,0.0003,0.9914,0.0007,0.9957,0.0014,0.9908,0.0008,0.9981,0.0003,0.9971,0.0012,0.9983,0.0003,1.067,0.998,0.0004,0.9995,0.0005,0.9977,0.0004,0.998854,0.811722,0.999539,0.999042,0.995189,0.816804,1.0,0.999119,39.734,22615011.0,6.079,0.000511,569.158,1.0,1.0,0.0,0.0,0.0,122494.0,135019.0,5.0,1.0,1.0,5.0,0.0,1.0,14574.0,1.175,0.6006,0.0051,0.6086,0.0113,0.5987,0.0057,37.93,0.0778,0.0003,0.9956,0.0009,0.9956,0.002,0.9956,0.001,0.9891,0.001,0.982722,0.602265,0.992608,0.983733,0.97728,0.631123,0.99988,0.991619,15.726,8950837.0,2.634,0.938272,0.997,0.0008,1.0,0.0,0.9963,0.001,569.158,1.007276,8330.0,607133.0,668930.0
10672.0,255917.0,649098.0,16853.0,31316.0,36278.0,16.678,67.749,16.684,19.259,246.174,246.174,7.941524,1.0001,0.0,0.043,8633.0,19.875,0.1194,0.0003,0.9968,0.0005,0.9986,0.0004,0.9943,0.001,0.9955,0.0006,0.9955,0.0008,0.9954,0.0009,1.04,0.9968,0.0005,0.9974,0.0006,0.9959,0.001,0.998764,0.84529,0.998383,0.997478,0.995868,0.852321,0.999996,0.99939,112.023,27577251.0,5.202,0.000511,246.174,1.0,1.0,0.0,0.0,0.0,52441.0,109390.0,6.0,1.0,1.0,5.0,0.0,1.0,14577.0,2.637,0.4961,0.0058,0.4981,0.006,0.4655,0.0232,31.095,0.0553,0.0003,0.9882,0.0018,0.9937,0.0013,0.9114,0.0185,0.975,0.0017,0.994283,0.867761,0.989495,0.983437,0.963354,0.925665,0.999826,0.997276,88.877,21879265.0,3.493,0.938272,0.9968,0.001,0.9965,0.001,1.0,0.0,246.174,1.007276,10672.0,255917.0,649098.0
64898.0,1551113.0,3932382.0,70092.0,157595.0,187530.0,100.754,66.666,100.766,49.639,1511.317,1509.316,7.941524,1.0001,0.0,0.043,20227.0,19.875,0.1012,0.0001,0.9969,0.0002,0.9983,0.0002,0.9951,0.0004,0.9954,0.0002,0.9951,0.0003,0.996,0.0003,1.028,0.9977,0.0002,0.998,0.0002,0.9971,0.0003,0.998779,0.847022,0.998567,0.997355,0.995816,0.854061,0.999996,0.999389,110.033,166295423.0,5.202,0.000511,1511.317,0.9999,0.9999,0.0001,0.0001,0.0,311307.0,656454.0,6.0,1.0,1.0,5.0,0.0,1.0,14578.0,2.605,0.5095,0.0024,0.5106,0.0024,0.4921,0.0095,31.095,0.0476,0.0001,0.9896,0.0007,0.9939,0.0005,0.9273,0.0068,0.9737,0.0007,0.993637,0.8609,0.988501,0.982342,0.96187,0.921715,0.999797,0.997015,87.716,132390586.0,3.493,0.938272,0.9972,0.0004,0.9974,0.0004,0.996,0.0015,1509.316,1.007276,64898.0,1551113.0,3932382.0
173755.0,4158036.0,10545688.0,177797.0,412528.0,492834.0,270.351,66.571,270.372,60.569,4061.069,4061.07,7.941524,1.0001,0.0,0.043,44484.0,19.875,0.0991,0.0001,0.9967,0.0001,0.9984,0.0001,0.9946,0.0002,0.9955,0.0001,0.9948,0.0002,0.9965,0.0002,1.024,0.9976,0.0001,0.9978,0.0001,0.9972,0.0002,0.998703,0.845431,0.998459,0.997392,0.995446,0.852834,0.999996,0.99933,110.057,446947747.0,5.202,0.000511,4061.069,1.0,1.0,0.0,0.0,0.0,832477.0,1758511.0,6.0,1.0,1.0,5.0,0.0,1.0,14579.0,2.597,0.5048,0.0014,0.5071,0.0015,0.4707,0.0057,31.095,0.0467,0.0001,0.9905,0.0004,0.9947,0.0003,0.9277,0.0042,0.9749,0.0004,0.993715,0.862299,0.988138,0.982272,0.962055,0.923439,0.99979,0.997095,87.484,355280434.0,3.493,0.938272,0.9978,0.0002,0.9979,0.0002,0.9972,0.0008,4061.07,1.007276,173755.0,4158036.0,10545688.0
9986.0,173814.0,691269.0,10126.0,19709.0,30785.0,35.905,39.238,35.905,38.645,915.048,915.048,7.941524,1.0,0.0,0.011,9258.0,19.875,0.1133,0.0002,0.99,0.0015,0.997,0.0021,0.9889,0.0017,0.9973,0.0008,0.997,0.0021,0.9974,0.0008,0.19,0.9989,0.0005,0.9983,0.0017,0.999,0.0006,0.998851,0.78428,0.999726,0.999732,0.995118,0.788556,1.0,0.998968,25.624,23446800.0,5.202,0.000511,915.048,0.9999,0.9999,0.0001,0.0001,0.0,34791.0,115238.0,6.0,1.0,1.0,5.0,0.0,1.0,14580.0,0.755,0.511,0.0103,0.4726,0.0203,0.5241,0.0119,31.095,0.0445,0.0002,0.9854,0.0034,0.993,0.0049,0.983,0.0042,0.967,0.003,0.983197,0.761805,0.983858,0.964183,0.959856,0.836654,0.999422,0.993443,22.703,20774292.0,3.493,0.938272,0.9985,0.001,0.9928,0.0051,1.0,0.0,915.048,1.007276,9986.0,173814.0,691269.0
9563.0,33519.0,791906.0,9886.0,33852.0,166407.0,36.868,39.216,36.872,37.925,940.129,940.129,7.941524,1.0002,0.0,0.01,9692.0,25.26,0.9999,0.0005,0.9921,0.001,0.9924,0.0076,0.9921,0.001,0.9959,0.0007,1.0,0.0,0.9959,0.0007,0.036,0.9974,0.0006,1.0,0.0,0.9974,0.0006,0.997541,0.757957,0.999034,0.998789,0.991712,0.765957,0.999999,0.99806,17.445,16400430.0,4.388,0.000511,940.129,1.0003,1.0003,0.0,0.0,0.0,0.0,264129.0,3.0,1.0,1.0,0.0,0.0,1.0,14582.0,0.842,0.4581,0.0066,0.5152,0.0435,0.4569,0.0067,25.26,0.21,0.0005,0.958,0.0039,1.0,0.0,0.9569,0.0039,0.8955,0.0025,0.974593,0.732861,0.979925,0.957298,0.92174,0.847565,0.999143,0.98807,33.46,31456655.0,4.388,0.938272,0.9951,0.0012,1.0,0.0,0.995,0.0012,940.129,1.007276,9563.0,33519.0,791906.0
29806.0,232693.0,6492932.0,31051.0,233951.0,227822.0,113.883,67.791,113.888,63.116,1679.908,1679.908,7.941524,1.0001,0.0,0.018,17985.0,25.26,1.0,0.0001,0.9938,0.0003,0.9989,0.0003,0.9928,0.0003,0.9968,0.0002,0.9954,0.0006,0.997,0.0002,0.139,0.9972,0.0002,0.9981,0.0004,0.997,0.0003,0.9973,0.756069,0.998923,0.997839,0.991824,0.764777,0.999998,0.998077,75.286,126473570.0,4.388,0.000511,1679.908,1.0002,1.0002,0.0,0.0,0.0,0.0,1082426.0,6.0,1.0,1.0,0.0,0.0,1.0,14584.0,3.865,0.4489,0.0042,0.4577,0.0047,0.4047,0.0101,25.26,0.0351,0.0001,0.9698,0.0021,0.9956,0.0009,0.8506,0.0106,0.902,0.0019,0.977599,0.751634,0.981623,0.963231,0.911682,0.871942,0.999324,0.98869,137.801,231492897.0,4.388,0.938272,0.9965,0.0008,0.9964,0.0009,0.9964,0.0018,1679.908,1.007276,29806.0,232693.0,6492932.0
51579.0,398593.0,11142229.0,57613.0,404708.0,395139.0,195.628,66.001,195.64,54.847,2964.016,2962.009,7.941524,1.0001,0.0,0.017,35551.0,25.26,1.0,0.0001,0.9938,0.0002,0.9985,0.0003,0.9929,0.0003,0.9971,0.0002,0.9973,0.0004,0.997,0.0002,0.135,0.9973,0.0002,0.998,0.0003,0.9971,0.0002,0.997388,0.758665,0.998943,0.997776,0.992126,0.767201,0.999998,0.998167,73.603,218159805.0,4.388,0.000511,2964.016,1.0002,1.0002,0.0,0.0,0.0,0.0,1858297.0,6.0,1.0,1.0,0.0,0.0,1.0,14585.0,3.762,0.4515,0.0032,0.4579,0.0036,0.4208,0.0076,25.26,0.0354,0.0001,0.9709,0.0016,0.995,0.0007,0.8659,0.0076,0.8979,0.0015,0.977726,0.750346,0.982006,0.96634,0.911891,0.867112,0.999394,0.988291,134.323,397866293.0,4.388,0.938272,0.9972,0.0005,0.9975,0.0005,0.9955,0.0015,2962.009,1.007276,51579.0,398593.0,11142229.0
55815.0,429098.0,11959144.0,59504.0,432852.0,421964.0,210.096,66.176,210.12,59.287,3174.828,3174.828,7.941524,1.0001,0.0,0.018,35322.0,25.26,0.9999,0.0001,0.9937,0.0002,0.9983,0.0003,0.9928,0.0003,0.9967,0.0002,0.9964,0.0004,0.9968,0.0002,0.135,0.9973,0.0002,0.9976,0.0003,0.9973,0.0002,0.99746,0.75898,0.99884,0.99782,0.992487,0.767286,0.999997,0.998252,73.817,234357712.0,4.388,0.000511,3174.828,1.0001,1.0001,0.0,0.0,0.0,0.0,1994100.0,6.0,1.0,1.0,0.0,0.0,1.0,14586.0,3.767,0.4507,0.0031,0.46,0.0034,0.4074,0.0073,25.26,0.0353,0.0001,0.9698,0.0016,0.9936,0.0008,0.8606,0.0075,0.8973,0.0015,0.977753,0.751234,0.980493,0.966472,0.91267,0.868615,0.999346,0.988526,134.588,427295222.0,4.388,0.938272,0.9967,0.0005,0.997,0.0006,0.9953,0.0015,3174.828,1.007276,55815.0,429098.0,11959144.0
