(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
29827.0,546486.0,536864.0,29825.0,45509.0,45256.0,10.206,78.699,10.206,78.699,129.687,129.687,6.394701,0.9999,0.0,0.23,1291.0,18.595,0.0833,0.0004,0.9979,0.0003,0.9983,0.0003,0.996,0.0008,0.9942,0.0004,0.9942,0.0005,0.9941,0.0009,4.2139999999999995,0.9972,0.0003,0.9971,0.0003,0.9975,0.0007,0.998976,0.8934120000000001,0.9980479999999999,0.995776,0.995941,0.9026209999999999,0.999992,0.999605,142.766,18514953.0,4.752,0.0005110000000000001,129.687,0.9992,0.9992,0.0008,0.0008,29827.0,16560.0,16269.0,33.0,1.0,1.0,33.0,1.0,1.0,16278.0,4.14,0.6532,0.0029,0.6553,0.003,0.6163,0.0125,37.97,0.0843,0.0004,0.9962,0.0005,0.9962,0.0005,0.9957,0.0021,0.9927,0.0006,0.988268,0.71296,0.9935299999999999,0.987416,0.9739389999999999,0.7461949999999999,0.999919,0.9933860000000001,68.676,8906336.0,2.412,0.9382719999999999,0.9946,0.0006,0.9945,0.0007,0.9973,0.0019,129.687,1.007276,29827.0,546486.0,536864.0
4776.0,211906.0,543910.0,5037.0,28073.0,36763.0,12.906,38.372,12.906,35.611,336.343,336.343,6.394701,1.0002,0.0,0.014,3613.0,18.595,0.1323,0.0003,0.9919,0.0008,1.0,0.0,0.9911,0.0009,0.9965,0.0006,0.9931,0.0024,0.9969,0.0006,0.63,0.9971,0.0006,0.9971,0.0017,0.9972,0.0006,0.998468,0.781115,0.999422,0.998134,0.995293,0.786732,0.999999,0.998996,29.435,9900187.0,4.752,0.0005110000000000001,336.343,1.0003,1.0003,0.0,0.0,5036.0,23575.0,32012.0,17.0,1.0,1.0,9.0,1.0,1.0,16279.0,1.617,0.6463,0.0052,0.6628,0.0141,0.6438,0.0056,37.97,0.0676,0.0003,0.9956,0.0009,0.9946,0.0027,0.996,0.0009,0.991,0.0011,0.976558,0.47976,0.991921,0.983926,0.976976,0.503153,0.99987,0.988561,18.347,6171040.0,2.412,0.938272,0.996,0.001,0.9963,0.0026,0.9959,0.0011,336.343,1.007276,4776.0,211906.0,543910.0
4883.0,103829.0,442286.0,6164.0,17163.0,31930.0,15.527000000000001,37.677,15.537,28.741,412.12,412.12,6.394701,1.0,0.0,0.012,5386.0,21.095,0.1632,0.0004,0.9953,0.0009,1.0,0.0,0.9946,0.0011,0.9964,0.0008,0.9984,0.0016,0.9961,0.0009,0.252,0.9953,0.001,0.9982,0.0018,0.9949,0.0012,0.9985780000000001,0.7737569999999999,0.9990370000000001,0.9988459999999999,0.995713,0.778736,0.999999,0.999052,24.166,9959144.0,4.391,0.0005110000000000001,412.12,0.9998,0.9998,0.0002,0.0002,6164.0,11685.0,26115.0,17.0,1.0,1.0,9.0,1.0,1.0,16280.0,1.073,0.5848,0.0069,0.6076,0.0199,0.5817,0.0073,34.475,0.0719,0.0004,0.9957,0.0012,1.0,0.0,0.9951,0.0014,0.9877,0.0014,0.974125,0.601228,0.9881909999999999,0.9743219999999999,0.9655379999999999,0.6467350000000001,0.999697,0.987826,20.993000000000002,8651425.0,2.792,0.9382719999999999,0.9975,0.0009,0.9969,0.0031,0.9976,0.001,412.12,1.007276,4883.0,103829.0,442286.0
98658.0,1366189.0,3160388.0,129927.0,204744.0,223073.0,74.42399999999998,68.128,74.503,17.617,1092.414,1092.414,6.394701,1.0001,0.0,0.09,42138.0,21.095,0.1464,0.0001,0.9977,0.0001,0.9983,0.0001,0.9961,0.0004,0.9947,0.0002,0.9944,0.0003,0.9953,0.0004,1.251,0.9972,0.0002,0.9973,0.0002,0.997,0.0004,0.998996,0.8786510000000001,0.998438,0.997159,0.995731,0.886317,0.999996,0.999515,94.069,102762368.0,4.391,0.0005110000000000001,1092.414,0.9995,0.9995,0.0001,0.0001,129917.0,82239.0,96874.0,33.0,1.0,1.0,17.0,1.0,1.0,16282.0,2.893,0.5949,0.0017,0.6,0.0018,0.5246,0.0066,34.475,0.0698,0.0001,0.995,0.0003,0.9952,0.0003,0.9921,0.0016,0.9875,0.0004,0.989672,0.797637,0.990713,0.981283,0.964193,0.850941,0.999826,0.994663,79.766,87137693.0,2.792,0.938272,0.9943,0.0004,0.9943,0.0004,0.9947,0.0012,1092.414,1.007276,98658.0,1366189.0,3160388.0
7936.0,17109.0,796824.0,8719.0,17899.0,96379.0,30.326999999999998,38.501999999999995,30.329,35.088,787.67,785.663,6.394701,1.0,0.0,0.01,8614.0,33.35,0.9999,0.0004,0.9899,0.0019,1.0,0.0,0.9896,0.002,0.9703,0.0032,1.0,0.0,0.9694,0.0034,0.022000000000000002,0.9971,0.0012,1.0,0.0,0.997,0.0012,0.997476,0.77374,1.0,0.999411,0.988986,0.782818,1.0,0.9976079999999999,12.11,9538660.0,3.014,0.0005110000000000001,787.67,1.0,1.0,0.0,0.0,8719.0,17900.0,88647.0,9.0,1.0,1.0,1.0,1.0,1.0,16512.0,1.014,0.4715,0.0078,0.5165,0.0524,0.4706,0.0079,23.115,0.1208,0.0004,0.9577,0.0045,1.0,0.0,0.9567,0.0046,0.9184,0.0029,0.958936,0.664185,0.9727040000000001,0.94255,0.9083899999999999,0.797502,0.998432,0.981449,42.431999999999995,33337490.0,4.22,0.9382719999999999,0.9942,0.0015,1.0,0.0,0.9941,0.0016,785.663,1.007276,7936.0,17109.0,796824.0
5718.0,20343.0,1750516.0,9965.0,24661.0,36916.0,25.466,71.101,25.478,32.482,358.165,358.165,6.394701,1.0,0.0,0.016,7817.0,33.35,0.9999,0.0001,0.9935,0.001,0.9995,0.0005,0.9906,0.0015,0.9924,0.0011,0.9955,0.0015,0.9909,0.0015,0.057,0.9973,0.0008,0.9966,0.0014,0.9976,0.0009,0.997173,0.754958,0.998625,0.998273,0.991189,0.764037,0.999998,0.997921,46.062,16497729.0,3.014,0.0005110000000000001,358.165,1.0,1.0,0.0,0.0,9965.0,24663.0,27011.0,65.0,1.0,1.0,1.0,1.0,1.0,16513.0,4.887,0.4768,0.01,0.4753,0.0112,0.477,0.0223,23.115,0.021,0.0001,0.9683,0.005,0.9937,0.0026,0.8787,0.0198,0.9269,0.0042,0.962984,0.679547,0.970717,0.955388,0.906132,0.8086399999999999,0.998694,0.982037,170.076,60915410.0,4.22,0.938272,0.9947,0.0022,0.9964,0.0021,0.9898,0.0059,358.165,1.007276,5718.0,20343.0,1750516.0
10084.0,32569.0,2686616.0,12824.0,35379.0,54158.0,39.358000000000004,59.95399999999999,39.372,42.28,656.475,656.475,6.394701,1.0001,0.0,0.015,9282.0,33.35,0.9999,0.0001,0.9892,0.0011,0.9991,0.0005,0.9840000000000001,0.0016,0.9945,0.0008,0.9973,0.0009,0.9931,0.0011,0.05,0.9973,0.0006,0.9977,0.0009,0.9971,0.0008,0.997432,0.7697149999999999,0.999549,0.9980399999999999,0.990864,0.7786890000000001,0.999999,0.997978,39.028,25621206.0,3.014,0.0005110000000000001,656.475,1.0003,1.0003,0.0,0.0,12823.0,35381.0,41389.0,65.0,1.0,1.0,1.0,1.0,1.0,16514.0,4.092,0.4682,0.0079,0.4768,0.0087,0.4301,0.0183,23.115,0.0201,0.0001,0.9727,0.0037,0.9943,0.0019,0.8771,0.0174,0.9233,0.0034,0.9587209999999999,0.666432,0.974239,0.949324,0.890272,0.809381,0.9986950000000001,0.9790840000000001,144.003,94534289.0,4.22,0.9382719999999999,0.9919,0.0021,0.9916,0.0024,0.9927,0.0042,656.475,1.007276,10084.0,32569.0,2686616.0
27856.0,99394.0,8701576.0,29178.0,100730.0,163177.0,126.332,75.742,126.335,70.09100000000001,1667.932,1669.976,6.394701,1.0001,0.0,0.017,17963.0,33.35,1.0,0.0,0.9925,0.0005,0.9988,0.0003,0.9892,0.0007,0.9914,0.0005,0.9945,0.0007,0.9898,0.0007,0.06,0.9972,0.0003,0.9981,0.0004,0.9965,0.0005,0.996868,0.754935,0.998877,0.997929,0.989942,0.765047,0.999998,0.997637,49.58600000000001,82706018.0,3.014,0.0005110000000000001,1667.932,1.0001,1.0001,0.0,0.0,29176.0,100728.0,133894.0,65.0,1.0,1.0,1.0,1.0,1.0,16515.0,5.211,0.469,0.0044,0.4731,0.0049,0.4509,0.0101,23.115,0.0187,0.0,0.9698,0.0022,0.9931,0.0012,0.8768,0.0093,0.9275,0.0019,0.961234,0.67495,0.974162,0.951683,0.896539,0.8120430000000001,0.998752,0.980554,180.716,301791187.0,4.22,0.938272,0.9945,0.001,0.9948,0.0011,0.9932,0.0023,1669.976,1.007276,27856.0,99394.0,8701576.0
7680.0,27192.0,2368537.0,8881.0,28410.0,45316.0,34.378,75.749,34.381,59.871,453.84,453.84,6.394701,1.0001,0.0,0.017,5724.0,33.35,1.0001,0.0001,0.993,0.0009,0.9983,0.0008,0.9902,0.0013,0.9940000000000001,0.0008,0.9959,0.0012,0.9931,0.0011,0.06,0.9969,0.0007,0.9958,0.0013,0.9975,0.0008,0.997452,0.758195,0.999368,0.997634,0.9921409999999999,0.766497,0.999999,0.998165,50.085,22730516.0,3.014,0.0005110000000000001,453.84,1.0002,1.0002,0.0,0.0,8880.0,28408.0,36460.0,65.0,1.0,1.0,1.0,1.0,1.0,16516.0,5.218999999999999,0.4589,0.0083,0.4597,0.0092,0.457,0.0199,23.115,0.0191,0.0001,0.9768,0.0037,0.9956,0.0018,0.8969,0.017,0.9279999999999999,0.0036,0.9579780000000001,0.660613,0.9783200000000001,0.952433,0.88355,0.802417,0.998969,0.976992,181.002,82145757.0,4.22,0.9382719999999999,0.9956,0.0017,0.9951,0.002,0.9972,0.0028,453.84,1.007276,7680.0,27192.0,2368537.0
35836.0,122089.0,10358715.0,39685.0,126321.0,199709.0,151.394,67.463,151.424,57.899,2244.112,2236.016,6.394701,1.0032,0.0,0.016,26076.0,33.35,1.0035,0.0,0.9924,0.0005,0.9984,0.0004,0.9893,0.0007,0.9924,0.0005,0.9941,0.0007,0.9916,0.0006,0.055,0.9973,0.0003,0.9973,0.0005,0.9974,0.0004,0.997344,0.762963,0.998902,0.998288,0.991229,0.771881,0.999998,0.997999,44.652,100203632.0,3.014,0.000511,2244.112,1.0033,1.0033,0.0,0.0,39557.0,125883.0,159455.0,65.0,1.0,1.0,1.0,1.0,1.0,16517.0,4.633,0.4645,0.004,0.4712,0.0044,0.4366,0.0094,23.115,0.0193,0.0,0.9729,0.0019,0.9951,0.0009,0.8772,0.0088,0.9266,0.0017,0.961027,0.673137,0.977025,0.951555,0.893646,0.810211,0.998887,0.979815,161.545,361218378.0,4.22,0.938272,0.9935,0.001,0.9927,0.0012,0.9962,0.0016,2236.016,1.007276,35836.0,122089.0,10358715.0
